datetime,role_1_x,role_1_y,role_2_x,role_2_y,role_3_x,role_3_y,role_4_x,role_4_y,role_5_x,role_5_y,role_6_x,role_6_y,role_7_x,role_7_y,role_8_x,role_8_y,role_9_x,role_9_y,role_10_x,role_10_y
2020-01-01 19:08:37,-969.6000000000004,-1621.1,-1047.6000000000004,-646.0999999999999,1712.3999999999996,-197.0999999999999,295.39999999999964,-624.0999999999999,774.3999999999996,785.9000000000001,139.39999999999964,1023.9000000000001,-997.6000000000004,88.90000000000009,-831.6000000000004,1668.9,844.3999999999996,1681.9,80.39999999999964,-2161.1
2020-01-01 19:08:38,-891.5,-1649.0,-1024.5,-645.0,1560.5,-132.0,424.5,-388.0,756.5,693.0,161.5,834.0,-946.5,33.0,-902.5,1684.0,732.5,1696.0,129.5,-2126.0
2020-01-01 19:08:39,-816.3999999999996,-1588.1,-1036.3999999999996,-636.0999999999999,1422.6000000000004,-101.09999999999991,456.60000000000036,-84.09999999999991,600.6000000000004,553.9000000000001,156.60000000000036,569.9000000000001,-799.3999999999996,2.900000000000091,-889.3999999999996,1637.9,644.6000000000004,1700.9,260.60000000000036,-2056.1
2020-01-01 19:08:40,-780.1000000000004,-1523.4,-1072.1000000000004,-605.4000000000001,1360.8999999999996,-100.40000000000009,136.89999999999964,406.5999999999999,415.89999999999964,27.59999999999991,563.8999999999996,602.5999999999999,-802.1000000000004,47.59999999999991,-631.1000000000004,1506.6,447.89999999999964,1663.6,359.89999999999964,-2025.4
2020-01-01 19:08:41,-823.5,-1467.5,-1143.5,-617.5,1367.5,-101.5,137.5,372.5,372.5,-8.5,597.5,728.5,-855.5,137.5,-242.5,1355.5,198.5,1645.5,391.5,-2044.5
2020-01-01 19:08:42,-900.1000000000004,-1495.6,-1102.1000000000004,-634.5999999999999,1358.8999999999996,-109.59999999999991,303.89999999999964,-147.5999999999999,665.8999999999996,892.4000000000001,164.89999999999964,377.4000000000001,-888.1000000000004,195.4000000000001,-134.10000000000036,1297.4,194.89999999999964,1723.4,335.89999999999964,-2098.6
2020-01-01 19:08:43,-862.3000000000002,-1572.5,-946.3000000000002,-666.5,1294.6999999999998,-115.5,222.69999999999982,-329.5,745.6999999999998,1038.5,167.69999999999982,396.5,-887.3000000000002,213.5,-251.30000000000018,1342.5,303.6999999999998,1812.5,212.69999999999982,-2119.5
2020-01-01 19:08:44,-776.3999999999996,-1602.6000000000004,-904.3999999999996,-738.6000000000004,1273.6000000000004,-146.60000000000036,178.60000000000036,-481.60000000000036,842.6000000000004,1167.3999999999996,173.60000000000036,405.39999999999964,-887.3999999999996,233.39999999999964,-441.39999999999964,1389.3999999999996,398.60000000000036,1887.3999999999996,142.60000000000036,-2113.6000000000004
2020-01-01 19:08:45,-729.1999999999998,-1623.5,-938.1999999999998,-795.5,1261.8000000000002,-185.5,176.80000000000018,-584.5,980.8000000000002,1221.5,193.80000000000018,426.5,-906.1999999999998,330.5,-616.1999999999998,1394.5,441.8000000000002,1909.5,134.80000000000018,-2093.5
2020-01-01 19:08:46,-731.8999999999996,-1669.5,-995.8999999999996,-797.5,1258.1000000000004,-192.5,209.10000000000036,-677.5,1112.1000000000004,1204.5,214.10000000000036,471.5,-893.8999999999996,399.5,-738.8999999999996,1377.5,427.10000000000036,1942.5,140.10000000000036,-2058.5
2020-01-01 19:08:47,-746.8000000000002,-1737.5,-1030.8000000000002,-764.5,1285.1999999999998,-208.5,285.1999999999998,-763.5,1204.1999999999998,1158.5,228.19999999999982,514.5,-913.8000000000002,433.5,-813.8000000000002,1373.5,356.1999999999998,2011.5,146.19999999999982,-2017.5
2020-01-01 19:08:48,-719.5,-1850.9,-1065.5,-761.9000000000001,1298.5,-245.9000000000001,369.5,-830.9000000000001,1263.5,1127.1,233.5,560.0999999999999,-961.5,475.0999999999999,-841.5,1394.1,259.5,2138.1,163.5,-2004.9
2020-01-01 19:08:49,-693.3000000000002,-1928.5,-1087.3000000000002,-798.5,1271.6999999999998,-284.5,431.6999999999998,-898.5,1291.6999999999998,1105.5,221.69999999999982,593.5,-1001.3000000000002,505.5,-864.3000000000002,1432.5,173.69999999999982,2292.5,255.69999999999982,-2019.5
2020-01-01 19:08:50,-676.3999999999996,-1995.0,-1112.3999999999996,-832.0,1210.6000000000004,-306.0,470.60000000000036,-988.0,1301.6000000000004,1082.0,210.60000000000036,628.0,-1031.3999999999996,493.0,-902.3999999999996,1468.0,116.60000000000036,2464.0,412.60000000000036,-2014.0
2020-01-01 19:08:51,-533.3999999999996,-2119.2,-1173.3999999999996,-808.1999999999998,1172.6000000000004,-309.1999999999998,409.60000000000036,-1101.1999999999998,1325.6000000000004,1059.8000000000002,202.60000000000036,669.8000000000002,-1094.3999999999996,446.8000000000002,-934.3999999999996,1518.8000000000002,97.60000000000036,2620.8,527.6000000000004,-1978.1999999999998
2020-01-01 19:08:52,-275.60000000000036,-2212.3,-1226.6000000000004,-812.3000000000002,1214.3999999999996,-315.3000000000002,253.39999999999964,-1237.3000000000002,1359.3999999999996,1043.6999999999998,193.39999999999964,719.6999999999998,-1184.6000000000004,417.6999999999998,-955.6000000000004,1575.6999999999998,100.39999999999964,2753.7,521.3999999999996,-1933.3000000000002
2020-01-01 19:08:53,49.30000000000018,-2079.8,-1281.6999999999998,-876.8000000000002,1290.3000000000002,-340.8000000000002,74.30000000000018,-1357.8000000000002,1362.3000000000002,1013.1999999999998,174.30000000000018,771.1999999999998,-1273.6999999999998,376.1999999999998,-1001.6999999999998,1626.1999999999998,87.30000000000018,2839.2,519.3000000000002,-1970.8000000000002
2020-01-01 19:08:54,87.30000000000018,-1887.6999999999998,-1298.6999999999998,-945.6999999999998,1268.3000000000002,-390.6999999999998,60.30000000000018,-1316.6999999999998,1333.3000000000002,959.3000000000002,119.30000000000018,794.3000000000002,-1328.6999999999998,316.3000000000002,-1073.6999999999998,1638.3000000000002,17.300000000000182,2843.3,815.3000000000002,-2010.6999999999998
2020-01-01 19:08:55,-73.0,-1784.3000000000002,-1323.0,-976.3000000000002,1339.0,905.6999999999998,153.0,-1165.3000000000002,1172.0,-444.3000000000002,86.0,776.6999999999998,-1323.0,232.69999999999982,-1138.0,1586.6999999999998,-56.0,2744.7,1163.0,-1876.3000000000002
